customer_id,total_rides,avg_rating_given
CUST_3278,2,3.95
CUST_3279,2,4.25
CUST_3280,4,3.85
CUST_3281,5,3.84
CUST_3282,4,4.0
CUST_3283,1,4.1
CUST_3284,3,4.1000000000000005
CUST_3285,3,3.966666666666667
CUST_3286,8,4.25
CUST_3287,2,4.0
CUST_3288,2,4.0
CUST_3289,3,3.9333333333333336
CUST_3290,7,3.6999999999999997
CUST_3291,6,3.9
CUST_3292,10,3.95
CUST_3293,6,3.8666666666666667
CUST_3294,2,4.15
CUST_3295,3,4.233333333333333
CUST_3296,1,4.7
CUST_3297,3,4.633333333333333
CUST_3298,4,4.1
CUST_3299,5,3.9799999999999995
CUST_3300,3,4.3999999999999995
CUST_3301,3,4.366666666666667
CUST_3302,3,3.9666666666666663
CUST_3303,6,3.9
CUST_3304,3,3.4333333333333336
CUST_3305,6,4.433333333333333
CUST_3306,1,3.9
CUST_3307,9,4.177777777777778
CUST_3308,3,4.333333333333333
CUST_3310,1,4.6
CUST_3312,1,4.5
CUST_3314,7,3.7857142857142856
CUST_3315,7,3.742857142857143
CUST_3316,7,3.8857142857142857
CUST_3317,5,4.5
CUST_3318,6,3.8166666666666664
CUST_3319,4,3.65
CUST_3320,4,4.3
CUST_3321,6,4.183333333333334
CUST_3322,7,4.185714285714286
CUST_3323,5,4.0600000000000005
CUST_3324,4,4.325
CUST_3325,4,4.2
CUST_3326,3,4.166666666666667
CUST_3327,4,3.6750000000000003
CUST_3328,4,3.2750000000000004
CUST_3329,3,3.9
CUST_3330,3,4.0
CUST_3331,3,4.433333333333334
CUST_3332,4,4.0
CUST_3333,4,4.375
CUST_3334,2,3.8000000000000003
CUST_3335,1,4.5
CUST_3336,7,4.014285714285714
CUST_3337,4,3.5999999999999996
CUST_3338,5,4.14
CUST_3339,2,3.45
CUST_3340,5,4.2
CUST_3341,2,3.85
CUST_3342,2,4.5
CUST_3343,1,3.6
CUST_3344,6,4.033333333333334
CUST_3345,4,3.7
CUST_3346,6,3.966666666666667
CUST_3347,4,4.325
CUST_3348,4,4.025
CUST_3350,2,3.5999999999999996
CUST_3351,1,4.3
CUST_3352,4,4.15
CUST_3353,5,3.9200000000000004
CUST_3354,3,4.0
CUST_3355,3,3.866666666666667
CUST_3356,2,3.15
CUST_3357,4,3.975
CUST_3358,2,4.1
CUST_3359,4,3.7
CUST_3360,4,4.5
CUST_3361,5,4.4799999999999995
CUST_3362,3,3.4333333333333336
CUST_3363,3,3.9666666666666663
CUST_3364,5,3.84
CUST_3365,8,3.8125
CUST_3366,3,3.9
CUST_3367,2,3.95
CUST_3368,2,3.95
CUST_3369,6,3.6833333333333336
CUST_3370,6,4.183333333333334
CUST_3371,4,4.625
CUST_3372,4,4.575
CUST_3373,1,3.3
CUST_3374,2,4.65
CUST_3375,2,3.7
CUST_3376,3,4.466666666666667
CUST_3378,8,3.85
CUST_3379,3,4.033333333333333
CUST_3380,1,3.4
CUST_3381,5,3.62
CUST_3382,1,4.4
CUST_3383,2,3.7
CUST_3384,5,4.0600000000000005
CUST_3385,6,3.983333333333333
CUST_3386,3,4.1000000000000005
CUST_3387,3,3.233333333333333
CUST_3388,3,4.166666666666667
CUST_3389,3,4.066666666666666
CUST_3390,4,3.575
CUST_3391,3,3.6333333333333333
CUST_3392,2,3.45
CUST_3393,3,4.433333333333334
CUST_3394,2,4.55
CUST_3395,4,4.300000000000001
CUST_3396,3,4.533333333333333
CUST_3397,2,4.9
CUST_3399,4,3.9000000000000004
CUST_3400,4,3.9000000000000004
CUST_3401,6,3.8333333333333335
CUST_3402,4,3.575
CUST_3403,4,4.4
CUST_3404,5,4.62
CUST_3405,1,3.4
CUST_3406,6,4.05
CUST_3407,1,4.4
CUST_3408,1,4.6
CUST_3409,3,4.366666666666666
CUST_3410,4,3.9
CUST_3411,2,4.0
CUST_3412,4,4.175000000000001
CUST_3413,4,4.075
CUST_3414,8,4.025
CUST_3415,6,4.05
CUST_3416,5,4.04
CUST_3417,2,3.9
CUST_3418,4,4.35
CUST_3419,3,3.9333333333333336
CUST_3420,2,4.65
CUST_3421,5,3.78
CUST_3422,4,4.125
CUST_3423,4,4.225
CUST_3424,3,4.166666666666667
CUST_3425,4,4.15
CUST_3426,3,4.2
CUST_3427,4,3.675
CUST_3428,1,3.2
CUST_3429,4,3.925
CUST_3430,8,4.025
CUST_3431,3,3.733333333333333
CUST_3432,2,4.300000000000001
CUST_3433,1,4.3
CUST_3434,4,3.825
CUST_3435,5,3.88
CUST_3436,2,3.75
CUST_3437,2,4.15
CUST_3438,3,4.0
CUST_3439,4,3.45
CUST_3440,5,4.26
CUST_3441,3,4.1000000000000005
CUST_3442,2,3.9000000000000004
CUST_3443,2,4.25
CUST_3444,6,4.35
CUST_3445,8,4.075
CUST_3446,5,4.279999999999999
CUST_3447,4,3.75
CUST_3448,1,5.0
CUST_3449,2,4.6
CUST_3450,4,4.0
CUST_3451,4,3.8
CUST_3452,4,4.0
CUST_3453,2,4.1
CUST_3455,3,4.166666666666667
CUST_3456,6,3.6833333333333336
CUST_3457,1,3.6
CUST_3458,6,3.85
CUST_3459,3,3.3666666666666667
CUST_3460,1,4.9
CUST_3461,4,4.45
CUST_3462,1,4.8
CUST_3463,5,3.5200000000000005
CUST_3464,2,3.95
CUST_3465,4,4.325
CUST_3466,5,3.6399999999999997
CUST_3467,4,4.0
CUST_3468,3,4.333333333333333
CUST_3469,3,4.533333333333333
CUST_3470,3,3.9
CUST_3471,3,3.5
CUST_3472,4,4.125
CUST_3473,3,4.1000000000000005
CUST_3474,4,3.7
CUST_3475,1,4.1
CUST_3476,5,4.38
CUST_3477,1,3.1
CUST_3478,2,3.8
CUST_3479,2,4.1
CUST_3480,5,3.7600000000000002
CUST_3481,4,3.85
CUST_3482,3,4.033333333333333
CUST_3483,5,3.3600000000000003
CUST_3484,5,3.78
CUST_3485,5,3.8200000000000003
CUST_3486,5,3.72
CUST_3487,3,4.033333333333333
CUST_3488,2,4.1
CUST_3489,2,4.3
CUST_3490,2,3.9
CUST_3491,1,3.8
CUST_3492,3,3.4333333333333336
CUST_3493,2,4.35
CUST_3494,7,4.371428571428572
CUST_3495,4,3.9000000000000004
CUST_3496,7,4.228571428571429
CUST_3497,3,3.9
CUST_3498,4,4.025
CUST_3499,1,3.9
CUST_3500,5,4.26
CUST_3501,4,3.7
CUST_3502,6,3.75
CUST_3503,2,3.9499999999999997
CUST_3504,4,4.05
CUST_3505,2,3.3499999999999996
CUST_3506,3,3.6
CUST_3507,4,3.875
CUST_3508,2,3.9499999999999997
CUST_3509,7,4.057142857142857
CUST_3510,2,3.45
CUST_3511,3,3.6666666666666665
CUST_3512,4,3.525
CUST_3513,4,4.05
CUST_3514,3,4.366666666666666
CUST_3515,3,3.6999999999999997
CUST_3516,3,4.8
CUST_3517,3,3.8333333333333335
CUST_3518,6,3.9500000000000006
CUST_3519,3,4.033333333333333
CUST_3520,1,3.4
CUST_3521,6,4.016666666666667
CUST_3522,3,4.266666666666667
CUST_3523,5,4.0600000000000005
CUST_3524,3,4.3
CUST_3525,10,4.029999999999999
CUST_3526,3,3.733333333333333
CUST_3527,9,4.155555555555555
CUST_3528,2,3.7
CUST_3529,1,4.2
CUST_3530,1,4.9
CUST_3531,2,3.8499999999999996
CUST_3532,5,4.08
CUST_3533,1,4.9
CUST_3534,3,3.9
CUST_3535,12,3.9416666666666664
CUST_3536,3,3.6333333333333333
CUST_3537,1,4.8
CUST_3538,1,4.1
CUST_3539,7,4.085714285714285
CUST_3540,3,4.433333333333334
CUST_3541,1,4.5
CUST_3542,3,4.3999999999999995
CUST_3543,3,4.2
CUST_3544,4,4.55
CUST_3545,3,4.0
CUST_3546,2,4.15
CUST_3547,4,4.275
CUST_3548,6,3.466666666666667
CUST_3549,5,3.96
CUST_3550,1,4.4
CUST_3551,5,4.12
CUST_3552,1,3.5
CUST_3553,4,3.95
CUST_3554,6,3.8166666666666664
CUST_3555,3,4.2
CUST_3556,3,4.366666666666666
CUST_3557,4,4.0
CUST_3558,1,3.8
CUST_3559,2,3.8499999999999996
CUST_3560,3,3.8666666666666667
CUST_3561,2,3.9
CUST_3562,2,4.15
CUST_3563,2,3.85
CUST_3564,3,3.9
CUST_3565,3,3.733333333333333
CUST_3566,2,4.15
CUST_3567,4,3.95
CUST_3568,3,4.133333333333334
CUST_3569,3,3.3666666666666667
CUST_3570,4,3.325
CUST_3571,7,4.1000000000000005
CUST_3572,6,4.583333333333333
CUST_3573,3,3.9
CUST_3574,2,3.5
CUST_3575,2,3.9
CUST_3576,2,4.300000000000001
CUST_3577,2,3.8
CUST_3578,6,3.8166666666666664
CUST_3579,5,4.0
CUST_3580,5,4.220000000000001
CUST_3581,3,3.733333333333333
CUST_3582,2,3.8
CUST_3583,5,3.94
CUST_3584,4,4.4
CUST_3585,2,4.8
CUST_3586,1,4.7
CUST_3587,8,3.9625
CUST_3588,3,3.9333333333333336
CUST_3589,4,4.050000000000001
CUST_3590,1,4.7
CUST_3591,4,4.0
CUST_3592,2,4.15
CUST_3593,6,4.016666666666667
CUST_3594,4,4.1
CUST_3595,5,3.9200000000000004
CUST_3596,1,4.1
CUST_3597,1,3.3
CUST_3598,6,3.8000000000000003
CUST_3599,1,3.3
CUST_3600,4,3.35
CUST_3601,4,3.9499999999999997
CUST_3602,1,4.1
CUST_3603,3,4.3999999999999995
CUST_3604,3,3.3333333333333335
CUST_3605,3,4.0
CUST_3606,5,3.72
CUST_3607,4,4.225
CUST_3608,8,3.8625
CUST_3609,3,3.8666666666666667
CUST_3610,5,4.0
CUST_3611,2,4.05
CUST_3612,7,3.914285714285714
CUST_3613,1,3.7
CUST_3614,1,4.0
CUST_3615,3,4.133333333333334
CUST_3616,3,4.066666666666666
CUST_3617,6,4.05
CUST_3618,4,3.675
CUST_3619,5,4.16
CUST_3620,1,4.8
CUST_3621,6,3.966666666666667
CUST_3622,4,4.275
CUST_3623,3,3.766666666666667
CUST_3624,1,3.8
CUST_3625,5,4.38
CUST_3626,7,4.514285714285714
CUST_3627,6,3.966666666666667
CUST_3628,2,3.85
CUST_3630,1,4.0
CUST_3631,2,4.25
CUST_3632,2,3.45
CUST_3633,3,4.233333333333333
CUST_3634,3,4.466666666666667
CUST_3635,3,4.133333333333334
CUST_3636,4,4.575
CUST_3637,3,4.7
CUST_3638,1,3.1
CUST_3639,4,4.025
CUST_3641,6,4.033333333333334
CUST_3642,2,3.6
CUST_3643,4,3.9749999999999996
CUST_3644,5,3.8600000000000003
CUST_3645,4,4.475
CUST_3646,4,3.975
CUST_3647,5,4.34
CUST_3649,2,4.0
CUST_3650,3,4.333333333333333
CUST_3651,5,4.38
CUST_3652,3,3.766666666666667
CUST_3653,4,4.525
CUST_3654,5,3.9799999999999995
CUST_3655,7,3.7142857142857144
CUST_3656,2,4.25
CUST_3657,3,4.066666666666667
CUST_3658,4,3.875
CUST_3659,2,3.7
CUST_3660,3,3.5
CUST_3661,3,4.233333333333333
CUST_3662,6,3.8166666666666664
CUST_3663,3,4.366666666666666
CUST_3664,4,4.1
CUST_3665,1,4.1
CUST_3666,4,3.8
CUST_3667,2,3.8499999999999996
CUST_3668,5,3.8200000000000003
CUST_3669,5,4.0600000000000005
CUST_3670,2,4.75
CUST_3671,2,4.1
CUST_3672,5,3.6
CUST_3673,2,4.0
CUST_3674,3,3.9333333333333336
CUST_3675,4,4.2
CUST_3676,7,4.014285714285714
CUST_3677,3,3.966666666666667
CUST_3679,5,4.34
CUST_3680,3,4.366666666666667
CUST_3681,3,3.733333333333333
CUST_3682,1,3.0
CUST_3683,3,4.066666666666666
CUST_3684,2,4.15
CUST_3685,2,3.8499999999999996
CUST_3686,3,4.433333333333334
CUST_3687,4,4.1
CUST_3688,3,4.366666666666667
CUST_3689,5,3.8200000000000003
CUST_3690,4,4.475
CUST_3691,3,4.033333333333333
CUST_3692,2,3.9
CUST_3693,3,4.166666666666667
CUST_3694,4,3.625
CUST_3695,4,4.35
CUST_3696,1,4.5
CUST_3697,4,4.475
CUST_3698,4,3.575
CUST_3699,3,3.8666666666666667
CUST_3700,5,4.16
CUST_3701,4,4.275
CUST_3702,3,3.9
CUST_3703,3,3.6999999999999997
CUST_3704,2,4.0
CUST_3705,3,3.8333333333333335
CUST_3706,3,3.866666666666667
CUST_3707,1,3.0
CUST_3708,2,4.449999999999999
CUST_3709,2,4.0
CUST_3711,3,4.166666666666667
CUST_3712,3,3.8666666666666667
CUST_3713,9,3.933333333333333
CUST_3714,1,3.4
CUST_3715,2,3.75
CUST_3716,3,4.333333333333333
CUST_3717,2,4.3
CUST_3718,6,3.9499999999999997
CUST_3719,3,4.233333333333333
CUST_3720,1,3.5
CUST_3721,4,4.2
CUST_3722,3,4.066666666666666
CUST_3723,5,4.220000000000001
CUST_3724,1,3.1
CUST_3725,7,3.814285714285714
CUST_3726,4,3.775
CUST_3727,7,4.328571428571428
CUST_3728,2,3.95
CUST_3730,5,3.8200000000000003
CUST_3731,3,3.6666666666666665
CUST_3732,5,4.5200000000000005
CUST_3733,4,3.7
CUST_3734,6,3.6
CUST_3735,4,3.95
CUST_3736,8,4.1125
CUST_3738,2,3.6500000000000004
CUST_3739,3,3.4333333333333336
CUST_3740,4,3.625
CUST_3741,2,3.95
CUST_3742,6,4.0
CUST_3743,3,3.266666666666667
CUST_3744,3,3.766666666666667
CUST_3745,3,4.566666666666666
CUST_3746,3,3.6666666666666665
CUST_3747,4,4.2
CUST_3748,3,4.766666666666667
CUST_3749,5,3.88
CUST_3750,4,3.775
CUST_3751,3,4.2
CUST_3752,2,3.95
CUST_3753,2,3.8
CUST_3754,5,4.3
CUST_3755,9,3.922222222222222
CUST_3756,4,4.375
CUST_3757,3,3.6999999999999997
CUST_3758,3,3.9
CUST_3759,3,3.533333333333333
CUST_3760,3,4.3999999999999995
CUST_3761,3,4.666666666666667
CUST_3762,4,3.6000000000000005
CUST_3763,2,4.05
CUST_3764,3,4.233333333333333
CUST_3765,4,3.975
CUST_3766,1,3.2
CUST_3767,1,3.3
CUST_3768,4,4.125
CUST_3769,4,4.325
CUST_3770,3,4.033333333333334
CUST_3771,1,3.1
CUST_3772,2,3.45
CUST_3773,3,3.766666666666667
CUST_3774,4,3.825
CUST_3776,2,3.95
CUST_3777,2,3.65
CUST_3778,3,4.533333333333334
CUST_3779,1,3.2
CUST_3780,5,3.6799999999999997
CUST_3781,2,3.65
CUST_3782,2,4.7
CUST_3783,2,4.4
CUST_3784,2,4.25
CUST_3785,3,3.8000000000000003
CUST_3786,1,4.6
CUST_3787,3,4.2
CUST_3788,3,3.9333333333333336
CUST_3789,3,3.7000000000000006
CUST_3790,5,3.6399999999999997
CUST_3791,3,4.133333333333333
CUST_3792,3,3.3666666666666667
CUST_3793,7,4.085714285714286
CUST_3794,3,3.6333333333333333
CUST_3795,4,3.8000000000000003
CUST_3796,3,3.1999999999999997
CUST_3797,7,4.071428571428571
CUST_3798,7,4.514285714285714
CUST_3799,2,3.95
CUST_3800,5,3.88
CUST_3801,2,3.75
CUST_3802,1,3.2
CUST_3803,4,3.725
CUST_3804,3,4.2
CUST_3805,3,3.8000000000000003
CUST_3806,1,4.3
CUST_3807,5,4.6
CUST_3808,1,4.2
CUST_3809,2,4.15
CUST_3810,1,4.4
CUST_3811,3,4.0
CUST_3812,4,3.675
CUST_3813,3,4.033333333333333
CUST_3814,5,3.9200000000000004
CUST_3815,6,3.983333333333333
CUST_3816,2,4.3
CUST_3818,1,5.0
CUST_3819,4,3.8249999999999997
CUST_3820,3,3.9333333333333336
CUST_3821,3,4.2
CUST_3822,3,4.0
CUST_3823,2,4.050000000000001
CUST_3824,7,4.242857142857143
CUST_3825,3,4.066666666666666
CUST_3826,4,4.175
CUST_3827,4,3.8
CUST_3828,5,4.220000000000001
CUST_3830,4,3.675
CUST_3831,1,3.2
CUST_3832,6,3.9500000000000006
CUST_3833,4,3.525
CUST_3835,4,4.2
CUST_3836,1,4.1
CUST_3837,2,3.7
CUST_3838,5,3.8
CUST_3839,4,3.8499999999999996
CUST_3840,4,4.05
CUST_3841,3,4.066666666666666
CUST_3842,6,3.9166666666666665
CUST_3843,4,3.925
CUST_3844,2,4.15
CUST_3845,5,3.96
CUST_3846,3,3.766666666666667
CUST_3847,5,4.24
CUST_3848,4,4.05
CUST_3849,3,3.4333333333333336
CUST_3850,2,3.2
CUST_3851,2,3.5999999999999996
CUST_3852,6,4.1000000000000005
CUST_3853,2,3.9
CUST_3854,5,3.94
CUST_3855,5,4.1
CUST_3856,2,4.0
CUST_3857,1,3.3
CUST_3858,4,3.95
CUST_3859,5,4.24
CUST_3860,2,3.95
CUST_3861,1,3.8
CUST_3862,4,4.175
CUST_3863,1,4.9
CUST_3864,2,4.4
CUST_3865,3,4.633333333333333
CUST_3866,2,4.1
CUST_3867,6,4.366666666666666
CUST_3868,7,3.7285714285714286
CUST_3869,7,4.228571428571429
CUST_3870,5,4.3
CUST_3871,4,3.75
CUST_3872,2,3.3499999999999996
CUST_3873,3,4.533333333333334
CUST_3874,2,4.05
CUST_3875,6,3.85
CUST_3876,2,4.1
CUST_3877,3,4.033333333333333
CUST_3878,3,4.466666666666667
CUST_3879,7,3.9714285714285715
CUST_3880,3,4.233333333333333
CUST_3881,3,3.733333333333333
CUST_3882,3,4.1000000000000005
CUST_3883,2,4.35
CUST_3884,3,3.8666666666666667
CUST_3885,8,3.7625
CUST_3886,3,4.533333333333334
CUST_3887,1,3.2
CUST_3888,1,4.1
CUST_3889,1,4.6
CUST_3890,3,4.1000000000000005
CUST_3892,1,3.5
CUST_3893,4,4.275
CUST_3894,3,4.8
CUST_3895,2,3.7
CUST_3896,2,3.65
CUST_3897,6,4.2
CUST_3898,4,4.05
CUST_3899,1,3.8
CUST_3900,8,4.1625
CUST_3901,5,3.8200000000000003
CUST_3902,3,4.266666666666667
CUST_3903,7,4.0285714285714285
CUST_3905,5,4.4
CUST_3906,4,4.125
CUST_3907,4,3.8499999999999996
CUST_3908,2,4.85
CUST_3909,4,3.625
CUST_3910,7,4.0285714285714285
CUST_3911,4,3.45
CUST_3912,1,4.0
CUST_3913,4,4.1
CUST_3914,2,3.45
CUST_3915,3,4.466666666666667
CUST_3916,7,3.8428571428571425
CUST_3917,3,3.6666666666666665
CUST_3918,2,4.2
CUST_3919,4,4.45
CUST_3920,2,4.2
CUST_3921,3,3.733333333333333
CUST_3923,3,4.3999999999999995
CUST_3924,2,4.2
CUST_3925,2,4.55
CUST_3926,4,3.95
CUST_3927,3,4.3
CUST_3928,6,3.8833333333333333
CUST_3929,4,3.95
CUST_3930,4,3.825
CUST_3931,4,4.05
CUST_3932,5,4.0600000000000005
CUST_3933,3,4.066666666666666
CUST_3934,2,4.1
CUST_3935,6,4.0
CUST_3936,4,4.25
CUST_3937,2,3.75
CUST_3938,8,4.15
CUST_3939,3,3.9
CUST_3940,2,4.25
CUST_3941,2,3.55
CUST_3942,2,3.1500000000000004
CUST_3943,2,4.45
CUST_3944,3,3.5666666666666664
CUST_3945,6,3.783333333333333
CUST_3946,2,3.7
CUST_3947,9,4.2444444444444445
CUST_3948,2,4.449999999999999
CUST_3949,3,3.733333333333333
CUST_3950,4,4.125
CUST_3952,2,3.35
CUST_3953,8,4.1125
CUST_3954,5,3.9199999999999995
CUST_3955,7,4.385714285714285
CUST_3956,5,3.8
CUST_3957,2,3.15
CUST_3958,5,4.1
CUST_3959,3,3.6
CUST_3960,6,3.85
CUST_3961,1,3.3
CUST_3962,5,4.04
CUST_3963,2,4.199999999999999
CUST_3964,5,4.1
CUST_3965,1,4.0
CUST_3966,3,3.9333333333333336
CUST_3967,4,3.975
CUST_3968,3,3.5666666666666664
CUST_3969,5,3.84
CUST_3970,1,3.6
CUST_3971,2,3.05
CUST_3972,1,3.4
CUST_3973,4,3.525
CUST_3974,3,3.3666666666666667
CUST_3975,4,4.050000000000001
CUST_3976,4,3.9
CUST_3977,7,3.7
CUST_3978,5,4.12
CUST_3979,4,3.7
CUST_3980,2,3.95
CUST_3981,3,3.966666666666667
CUST_3982,1,3.6
CUST_3983,1,4.5
CUST_3984,4,4.25
CUST_3985,5,4.0
CUST_3986,5,4.1
CUST_3987,1,3.6
CUST_3988,5,4.4799999999999995
CUST_3989,1,3.7
CUST_3990,2,4.1
CUST_3991,1,3.2
CUST_3992,7,3.685714285714286
CUST_3993,3,4.266666666666667
CUST_3994,5,3.78
CUST_3996,4,4.1
CUST_3997,1,4.2
CUST_3998,5,4.18
CUST_3999,7,4.0285714285714285
CUST_4000,2,4.25
CUST_4001,3,3.6999999999999997
CUST_4002,2,4.0
CUST_4003,1,3.6
CUST_4004,6,3.9
CUST_4005,2,3.95
CUST_4006,2,4.2
CUST_4007,4,4.300000000000001
CUST_4008,2,4.1
CUST_4009,3,3.1666666666666665
CUST_4010,4,3.45
CUST_4011,2,3.2
CUST_4012,6,3.9333333333333336
CUST_4013,5,4.0200000000000005
CUST_4014,5,4.04
CUST_4015,5,3.84
CUST_4016,3,4.033333333333333
CUST_4017,3,3.6666666666666665
CUST_4018,7,4.0285714285714285
CUST_4019,2,4.199999999999999
CUST_4020,4,4.075
CUST_4021,1,3.1
CUST_4022,4,3.675
CUST_4023,2,3.55
CUST_4024,3,4.166666666666667
CUST_4025,3,4.166666666666667
CUST_4026,3,4.333333333333333
CUST_4027,7,4.2
CUST_4028,7,4.085714285714286
CUST_4029,4,4.3
CUST_4030,5,3.66
CUST_4031,2,3.9
CUST_4032,4,4.125
CUST_4033,3,3.9333333333333336
CUST_4036,1,4.4
CUST_4037,2,4.550000000000001
CUST_4039,5,3.9
CUST_4040,3,3.5
CUST_4041,4,4.375
CUST_4042,6,3.65
CUST_4043,3,4.166666666666667
CUST_4044,3,3.7999999999999994
CUST_4046,7,4.085714285714286
CUST_4047,3,3.6333333333333333
CUST_4048,7,3.9857142857142853
CUST_4049,1,3.6
CUST_4050,5,3.62
CUST_4051,3,4.233333333333333
CUST_4052,5,4.119999999999999
CUST_4053,3,3.6
CUST_4054,2,4.65
CUST_4055,5,3.96
CUST_4056,7,4.5285714285714285
CUST_4057,3,3.4666666666666663
CUST_4058,4,3.975
CUST_4059,2,4.75
CUST_4060,7,4.4
CUST_4061,3,4.133333333333333
CUST_4062,2,3.9
CUST_4063,3,4.033333333333333
CUST_4064,2,4.15
CUST_4065,3,3.966666666666667
CUST_4066,5,3.9
CUST_4068,3,4.1000000000000005
CUST_4069,2,4.25
CUST_4070,4,3.625
CUST_4071,1,3.9
CUST_4072,4,4.225
CUST_4073,2,3.2
CUST_4074,3,4.0
CUST_4075,2,3.7
CUST_4076,3,3.7999999999999994
CUST_4077,4,3.85
CUST_4078,3,4.366666666666666
CUST_4079,8,3.9125
CUST_4080,3,3.9
CUST_4081,5,3.84
CUST_4082,2,4.3
CUST_4083,5,3.7
CUST_4084,4,4.1
CUST_4085,7,4.042857142857143
CUST_4086,2,3.85
CUST_4087,4,3.4000000000000004
CUST_4088,3,3.3000000000000003
CUST_4089,3,4.033333333333334
CUST_4090,4,3.775
CUST_4091,3,4.333333333333333
CUST_4093,3,3.4333333333333336
CUST_4094,4,3.65
CUST_4095,4,4.7
CUST_4096,2,3.5
CUST_4097,4,3.9749999999999996
CUST_4098,3,4.066666666666666
CUST_4099,1,3.1
CUST_4101,1,3.7
CUST_4102,4,3.925
CUST_4103,3,4.333333333333333
CUST_4104,5,4.0
CUST_4105,3,3.533333333333333
CUST_4106,3,3.8333333333333335
CUST_4107,2,4.25
CUST_4109,5,3.88
CUST_4110,9,4.266666666666667
CUST_4111,2,4.05
CUST_4112,4,4.05
CUST_4113,2,3.55
CUST_4114,2,3.9
CUST_4115,5,3.8600000000000003
CUST_4116,3,4.366666666666667
CUST_4117,3,3.233333333333333
CUST_4118,1,4.7
CUST_4119,6,4.183333333333334
CUST_4120,4,3.6
CUST_4121,2,3.85
CUST_4122,4,4.4
CUST_4123,1,3.9
CUST_4124,1,3.2
CUST_4125,3,3.466666666666667
CUST_4126,1,4.2
CUST_4127,4,3.9
CUST_4128,3,4.6000000000000005
CUST_4129,5,3.94
CUST_4130,3,4.0
CUST_4131,3,3.6666666666666665
CUST_4132,2,3.9
CUST_4133,4,3.7750000000000004
CUST_4134,1,4.2
CUST_4135,2,3.8000000000000003
CUST_4137,2,3.55
CUST_4138,3,3.8000000000000003
CUST_4139,4,4.225
CUST_4140,5,3.9799999999999995
CUST_4143,6,4.0
CUST_4144,4,3.725
CUST_4145,1,3.8
CUST_4146,2,3.55
CUST_4147,3,3.233333333333333
CUST_4148,4,4.35
CUST_4149,4,3.675
CUST_4150,4,4.025
CUST_4151,1,4.9
CUST_4152,6,4.016666666666667
CUST_4153,5,4.7
CUST_4154,6,4.05
CUST_4155,6,3.533333333333333
CUST_4156,5,3.7600000000000002
CUST_4157,3,3.8333333333333335
CUST_4158,2,3.5
CUST_4159,3,4.233333333333333
CUST_4160,2,4.55
CUST_4161,4,4.075
CUST_4162,2,3.8
CUST_4163,5,4.08
CUST_4164,5,4.12
CUST_4165,2,3.7
CUST_4166,2,4.35
CUST_4167,3,4.2
CUST_4168,6,4.083333333333333
CUST_4169,2,4.35
CUST_4170,4,4.15
CUST_4171,4,4.3
CUST_4172,5,3.96
CUST_4173,2,4.25
CUST_4174,2,4.15
CUST_4175,4,3.75
CUST_4176,3,3.8666666666666667
CUST_4177,2,4.0
CUST_4178,5,4.08
CUST_4179,2,3.75
CUST_4180,1,3.2
CUST_4181,7,4.1
CUST_4182,2,3.6
CUST_4183,5,3.94
CUST_4184,3,4.066666666666666
CUST_4185,6,3.9666666666666663
CUST_4186,2,3.9
CUST_4187,4,4.425
CUST_4188,4,3.95
CUST_4189,5,3.94
CUST_4190,4,3.65
CUST_4191,3,4.2
CUST_4192,3,4.133333333333334
CUST_4193,4,4.2
CUST_4194,2,4.05
CUST_4195,1,4.3
CUST_4196,3,3.766666666666667
CUST_4197,3,3.8333333333333335
CUST_4198,3,4.333333333333333
CUST_4199,2,3.8499999999999996
CUST_4201,4,4.325
CUST_4202,1,4.2
CUST_4203,2,4.0
CUST_4204,6,3.6333333333333333
CUST_4205,3,4.066666666666666
CUST_4206,4,3.9
CUST_4207,2,4.6
CUST_4208,3,3.5666666666666664
CUST_4209,5,4.12
CUST_4211,3,4.733333333333333
CUST_4212,6,4.0
CUST_4213,4,4.5
CUST_4214,5,4.3
CUST_4215,5,3.94
CUST_4216,5,4.2
CUST_4217,2,4.449999999999999
CUST_4218,6,3.9499999999999997
CUST_4219,3,3.766666666666667
CUST_4220,4,3.575
CUST_4221,3,4.7
CUST_4222,3,3.733333333333334
CUST_4223,3,3.966666666666667
CUST_4224,1,3.9
CUST_4225,1,3.1
CUST_4226,1,4.3
CUST_4227,1,4.9
CUST_4228,4,4.125
CUST_4229,4,3.975
CUST_4232,6,4.066666666666666
CUST_4233,2,3.4000000000000004
CUST_4234,2,3.9
CUST_4235,1,3.4
CUST_4236,3,4.033333333333333
CUST_4237,3,3.5666666666666664
CUST_4238,1,3.6
CUST_4239,3,4.0
CUST_4240,3,4.0
CUST_4241,3,3.6999999999999997
CUST_4242,4,3.875
CUST_4243,5,3.9
CUST_4244,3,4.3999999999999995
CUST_4245,4,3.75
CUST_4246,5,4.2
CUST_4247,1,4.1
CUST_4248,5,3.7
CUST_4249,3,3.766666666666667
CUST_4250,3,3.9333333333333336
CUST_4251,6,3.85
CUST_4253,4,4.2
CUST_4254,7,4.7
CUST_4255,4,3.975
CUST_4256,1,4.3
CUST_4257,2,3.8499999999999996
CUST_4258,2,3.55
CUST_4259,3,4.2
CUST_4260,4,4.225
CUST_4261,3,3.6999999999999997
CUST_4262,6,3.6666666666666665
CUST_4263,6,4.183333333333334
CUST_4264,4,4.025
CUST_4265,1,4.7
