driver_id,total_rides,avg_rating,cancel_rate
DR_731,27,4.044444444444444,0.1111111111111111
DR_732,34,3.9558823529411766,0.0
DR_733,37,4.143243243243243,0.05405405405405406
DR_734,25,4.012,0.0
DR_735,32,3.821875,0.03125
DR_736,26,4.115384615384615,0.038461538461538464
DR_737,35,3.9,0.05714285714285714
DR_738,29,3.9310344827586206,0.3103448275862069
DR_739,45,4.053333333333334,0.022222222222222223
DR_740,35,4.1971428571428575,0.0
DR_741,30,3.9833333333333334,0.03333333333333333
DR_742,38,3.9499999999999997,0.05263157894736842
DR_743,31,4.048387096774194,0.03225806451612903
DR_744,35,4.02,0.02857142857142857
DR_745,27,4.025925925925926,0.07407407407407407
DR_746,34,3.935294117647059,0.058823529411764705
DR_747,31,3.8161290322580643,0.12903225806451613
DR_748,34,4.052941176470589,0.058823529411764705
DR_749,37,4.164864864864865,0.05405405405405406
DR_750,37,3.9567567567567568,0.02702702702702703
DR_751,42,4.0285714285714285,0.11904761904761904
DR_752,38,3.978947368421052,0.02631578947368421
DR_753,32,3.896875,0.0625
DR_754,37,4.032432432432432,0.05405405405405406
DR_755,44,4.1068181818181815,0.045454545454545456
DR_756,43,3.890697674418605,0.046511627906976744
DR_757,29,4.289655172413793,0.0
DR_758,30,4.126666666666667,0.03333333333333333
DR_759,26,4.157692307692307,0.038461538461538464
DR_760,39,4.141025641025641,0.10256410256410256
DR_761,29,4.0,0.034482758620689655
DR_762,29,4.151724137931034,0.034482758620689655
DR_763,38,3.9078947368421053,0.05263157894736842
DR_764,37,4.018918918918919,0.0
DR_765,40,4.1975,0.075
DR_766,38,3.823684210526316,0.05263157894736842
DR_767,45,4.135555555555555,0.13333333333333333
DR_768,34,4.0,0.058823529411764705
DR_769,37,4.062162162162163,0.08108108108108109
DR_770,36,3.9722222222222223,0.027777777777777776
DR_771,30,4.113333333333333,0.03333333333333333
DR_772,33,4.072727272727273,0.030303030303030304
DR_773,35,4.0685714285714285,0.05714285714285714
DR_774,34,3.9441176470588233,0.058823529411764705
DR_775,35,3.9714285714285715,0.08571428571428572
DR_776,35,4.085714285714285,0.08571428571428572
DR_777,35,3.922857142857143,0.11428571428571428
DR_778,30,3.896666666666667,0.06666666666666667
DR_779,34,4.026470588235294,0.0
DR_780,35,3.942857142857143,0.05714285714285714
DR_781,42,4.107142857142857,0.047619047619047616
DR_782,35,3.922857142857143,0.05714285714285714
DR_783,31,4.090322580645161,0.06451612903225806
DR_784,34,3.8882352941176466,0.029411764705882353
DR_785,34,4.0058823529411764,0.08823529411764706
DR_786,24,4.004166666666666,0.041666666666666664
DR_787,40,4.029999999999999,0.05
DR_788,34,3.9823529411764707,0.0
DR_789,37,4.062162162162163,0.02702702702702703
DR_790,40,3.9799999999999995,0.075
DR_791,29,4.089655172413793,0.06896551724137931
DR_792,36,4.050000000000001,0.05555555555555555
DR_793,37,3.9405405405405407,0.02702702702702703
DR_794,33,3.9484848484848487,0.09090909090909091
DR_795,46,3.880434782608696,0.06521739130434782
DR_796,36,3.961111111111111,0.08333333333333333
DR_797,32,3.821875,0.0
DR_798,32,4.1125,0.03125
DR_799,41,3.992682926829268,0.0
DR_800,34,4.020588235294118,0.029411764705882353
DR_801,28,4.085714285714286,0.10714285714285714
DR_802,55,4.092727272727273,0.07272727272727272
DR_803,36,4.074999999999999,0.05555555555555555
DR_804,38,4.171052631578948,0.07894736842105263
DR_805,32,3.98125,0.0
DR_806,41,3.9292682926829268,0.07317073170731707
DR_807,36,4.0055555555555555,0.027777777777777776
DR_808,33,3.9151515151515146,0.030303030303030304
DR_809,41,4.109756097560975,0.04878048780487805
DR_810,28,3.8964285714285714,0.07142857142857142
DR_811,35,4.04,0.05714285714285714
DR_812,35,3.914285714285714,0.05714285714285714
DR_813,44,3.8431818181818183,0.045454545454545456
DR_814,33,4.087878787878788,0.06060606060606061
DR_815,30,3.993333333333333,0.03333333333333333
DR_816,29,4.093103448275862,0.034482758620689655
DR_817,29,4.0793103448275865,0.034482758620689655
DR_818,28,4.110714285714286,0.17857142857142858
DR_819,32,3.84375,0.03125
DR_820,36,3.880555555555555,0.027777777777777776
DR_821,26,4.007692307692308,0.0
DR_822,27,4.077777777777778,0.14814814814814814
DR_823,28,4.128571428571428,0.0
DR_824,35,3.974285714285714,0.14285714285714285
DR_825,33,3.893939393939394,0.06060606060606061
DR_826,38,3.986842105263158,0.05263157894736842
DR_827,45,3.8400000000000003,0.044444444444444446
DR_828,44,3.9840909090909093,0.022727272727272728
DR_829,22,4.190909090909091,0.0
DR_830,38,4.110526315789474,0.05263157894736842
DR_831,20,3.915,0.0
DR_832,34,4.041176470588235,0.029411764705882353
DR_833,35,3.891428571428571,0.05714285714285714
DR_834,32,3.965625,0.0625
DR_835,29,3.7586206896551726,0.06896551724137931
DR_836,40,3.9924999999999997,0.0
DR_837,28,4.117857142857143,0.07142857142857142
DR_838,31,3.832258064516129,0.06451612903225806
DR_839,27,4.044444444444444,0.07407407407407407
DR_840,28,4.071428571428571,0.0
DR_841,36,3.9916666666666663,0.027777777777777776
DR_842,32,3.940625,0.03125
DR_843,36,4.008333333333334,0.0
DR_844,37,3.9648648648648646,0.0
DR_845,34,4.144117647058824,0.029411764705882353
DR_846,35,3.8542857142857145,0.11428571428571428
DR_847,22,4.213636363636364,0.09090909090909091
DR_848,30,3.796666666666667,0.06666666666666667
DR_849,29,3.944827586206897,0.034482758620689655
DR_850,23,4.052173913043478,0.043478260869565216
DR_851,30,3.7633333333333336,0.06666666666666667
DR_852,41,4.080487804878049,0.04878048780487805
DR_853,30,4.023333333333333,0.1
DR_854,32,3.98125,0.0625
DR_855,41,3.8512195121951223,0.0
DR_856,40,3.8775,0.05
DR_857,34,4.026470588235294,0.08823529411764706
DR_858,36,4.022222222222222,0.027777777777777776
DR_859,32,4.021875,0.09375
DR_860,42,4.066666666666667,0.047619047619047616
DR_861,30,3.856666666666667,0.0
DR_862,33,3.9242424242424243,0.06060606060606061
DR_863,33,3.7757575757575754,0.09090909090909091
DR_864,41,4.170731707317073,0.04878048780487805
DR_865,33,4.084848484848485,0.09090909090909091
DR_866,42,3.9690476190476187,0.047619047619047616
DR_867,36,4.063888888888889,0.1111111111111111
DR_868,25,4.14,0.0
DR_869,36,3.8194444444444446,0.027777777777777776
DR_870,35,4.140000000000001,0.08571428571428572
DR_871,33,4.03030303030303,0.15151515151515152
DR_872,27,4.014814814814815,0.037037037037037035
DR_873,26,4.115384615384615,0.11538461538461539
DR_874,40,4.0125,0.1
DR_875,35,3.974285714285714,0.08571428571428572
DR_876,37,3.9378378378378374,0.08108108108108109
DR_877,48,4.045833333333333,0.041666666666666664
DR_878,28,4.0321428571428575,0.03571428571428571
DR_879,28,3.8428571428571425,0.03571428571428571
DR_880,38,3.9710526315789476,0.02631578947368421
DR_881,38,3.973684210526316,0.0
DR_882,30,4.066666666666666,0.0
DR_883,34,3.9441176470588233,0.029411764705882353
DR_884,37,3.843243243243243,0.02702702702702703
DR_885,39,4.02051282051282,0.05128205128205128
DR_886,33,4.154545454545454,0.0
DR_887,33,3.9757575757575756,0.030303030303030304
DR_888,22,3.927272727272727,0.045454545454545456
DR_889,44,3.8545454545454545,0.06818181818181818
DR_890,27,3.8518518518518516,0.037037037037037035
DR_891,37,3.889189189189189,0.02702702702702703
DR_892,39,3.8461538461538463,0.07692307692307693
DR_893,36,3.980555555555556,0.05555555555555555
DR_894,40,3.965,0.05
DR_895,23,3.9695652173913043,0.08695652173913043
DR_896,23,4.160869565217391,0.043478260869565216
DR_897,32,3.9,0.03125
DR_898,29,3.996551724137931,0.06896551724137931
DR_899,33,4.036363636363636,0.09090909090909091
DR_900,33,3.8454545454545457,0.06060606060606061
DR_901,31,3.7193548387096773,0.06451612903225806
DR_902,32,3.975,0.0
DR_903,32,4.04375,0.0625
DR_904,34,3.9970588235294118,0.058823529411764705
DR_905,34,3.9588235294117644,0.029411764705882353
DR_906,36,4.077777777777778,0.027777777777777776
DR_907,28,3.9499999999999997,0.0
DR_908,36,3.9722222222222223,0.05555555555555555
DR_909,36,3.927777777777778,0.027777777777777776
DR_910,33,3.875757575757576,0.06060606060606061
DR_911,39,4.074358974358974,0.02564102564102564
DR_912,39,3.992307692307692,0.05128205128205128
DR_913,32,3.99375,0.03125
DR_914,38,4.097368421052631,0.07894736842105263
DR_915,34,4.041176470588235,0.058823529411764705
DR_916,29,4.255172413793104,0.0
DR_917,24,4.058333333333334,0.0
DR_918,43,3.8116279069767445,0.023255813953488372
DR_919,45,4.042222222222223,0.044444444444444446
DR_920,32,3.7625,0.0625
DR_921,39,3.9461538461538463,0.05128205128205128
DR_922,35,3.96,0.05714285714285714
DR_923,38,4.157894736842105,0.02631578947368421
DR_924,41,4.012195121951219,0.04878048780487805
DR_925,39,4.138461538461539,0.02564102564102564
DR_926,31,4.080645161290323,0.03225806451612903
DR_927,23,4.0,0.08695652173913043
DR_928,30,4.046666666666667,0.13333333333333333
DR_929,39,3.8769230769230765,0.02564102564102564
DR_930,46,3.9499999999999997,0.021739130434782608
DR_931,31,3.9483870967741934,0.0967741935483871
DR_932,32,3.94375,0.0
DR_933,36,4.066666666666666,0.027777777777777776
DR_934,23,4.030434782608696,0.08695652173913043
DR_935,36,3.947222222222222,0.08333333333333333
DR_936,30,4.126666666666667,0.06666666666666667
DR_937,25,4.0360000000000005,0.04
DR_938,39,4.071794871794872,0.0
DR_939,28,4.082142857142857,0.0
DR_940,25,3.7680000000000002,0.04
DR_941,32,4.0625,0.0
DR_942,23,4.1173913043478265,0.043478260869565216
DR_943,25,3.92,0.04
DR_944,34,4.0,0.058823529411764705
DR_945,30,3.99,0.03333333333333333
DR_946,31,3.8774193548387097,0.06451612903225806
DR_947,27,4.011111111111111,0.1111111111111111
DR_948,42,3.8619047619047615,0.07142857142857142
DR_949,40,4.175,0.025
DR_950,32,4.028125,0.03125
DR_951,33,3.996969696969697,0.0
DR_952,38,3.9552631578947373,0.02631578947368421
DR_953,31,3.9193548387096775,0.06451612903225806
DR_954,31,4.006451612903226,0.06451612903225806
DR_955,29,3.872413793103448,0.0
DR_956,31,4.012903225806451,0.16129032258064516
DR_957,33,3.8484848484848486,0.030303030303030304
DR_958,29,4.131034482758621,0.10344827586206896
DR_959,34,4.070588235294117,0.11764705882352941
DR_960,32,3.90625,0.0
DR_961,37,4.091891891891892,0.0
DR_962,38,3.884210526315789,0.05263157894736842
DR_963,33,4.03030303030303,0.0
DR_964,30,4.126666666666667,0.06666666666666667
DR_965,37,4.021621621621622,0.05405405405405406
DR_966,22,4.1863636363636365,0.045454545454545456
DR_967,48,3.9104166666666664,0.020833333333333332
DR_968,25,3.944,0.0
DR_969,38,3.8684210526315788,0.05263157894736842
DR_970,46,3.8782608695652177,0.043478260869565216
DR_971,37,3.8783783783783785,0.0
DR_972,32,4.275,0.0
DR_973,30,3.8466666666666667,0.03333333333333333
DR_974,35,3.9714285714285715,0.11428571428571428
DR_975,36,4.038888888888889,0.1111111111111111
DR_976,35,3.96,0.05714285714285714
DR_977,33,4.03030303030303,0.09090909090909091
DR_978,25,4.216,0.08
DR_979,24,4.0125,0.0
DR_980,44,4.05,0.0
DR_981,39,4.0948717948717945,0.02564102564102564
DR_982,32,3.94375,0.0
DR_983,25,4.04,0.0
DR_984,41,3.948780487804878,0.0
DR_985,43,3.895348837209302,0.023255813953488372
DR_986,39,3.9256410256410255,0.07692307692307693
DR_987,36,3.922222222222222,0.027777777777777776
DR_988,33,4.118181818181818,0.06060606060606061
DR_989,27,4.0,0.037037037037037035
DR_990,37,3.9702702702702704,0.05405405405405406
DR_991,42,3.95,0.09523809523809523
DR_992,20,4.055,0.05
DR_993,28,3.7714285714285714,0.03571428571428571
DR_994,40,4.0175,0.025
DR_995,39,4.056410256410256,0.1282051282051282
DR_996,26,4.146153846153846,0.07692307692307693
DR_997,40,4.075,0.05
DR_998,41,4.131707317073171,0.0
DR_999,40,3.9625,0.15
